CMA_UID,fgt_F0_14_rf_cyc,fgt_F65__rf_cyc,fgt_SingleParentFamilies_rf_cyc,fgt_LICO_at_rf_cyc,fgt_Unemployed_rf_cyc,fgt_F30__IncomeToHousing_rf_cyc,fgt_SubsidizedHousing_rf_cyc,fgt_UnsuitHouse_rf_cyc,fgt_RepairHouse_rf_cyc,fgt_Indig_rf_cyc,fgt_VisMin_rf_cyc,fgt_Black_rf_cyc,fgt_Imm1980_21_rf_cyc,fgt_Imm2016_21_rf_cyc,fgt_Refugees_rf_cyc,fgt_NoEngFr_rf_cyc,fgt_F60_MinCommute_rf_cyc,fgt_F0_14_rf_wlk,fgt_F65__rf_wlk,fgt_SingleParentFamilies_rf_wlk,fgt_LICO_at_rf_wlk,fgt_Unemployed_rf_wlk,fgt_F30__IncomeToHousing_rf_wlk,fgt_SubsidizedHousing_rf_wlk,fgt_UnsuitHouse_rf_wlk,fgt_RepairHouse_rf_wlk,fgt_Indig_rf_wlk,fgt_VisMin_rf_wlk,fgt_Black_rf_wlk,fgt_Imm1980_21_rf_wlk,fgt_Imm2016_21_rf_wlk,fgt_Refugees_rf_wlk,fgt_NoEngFr_rf_wlk,fgt_F60_MinCommute_rf_wlk,fgt_F0_14_rf_ptp,fgt_F65__rf_ptp,fgt_SingleParentFamilies_rf_ptp,fgt_LICO_at_rf_ptp,fgt_Unemployed_rf_ptp,fgt_F30__IncomeToHousing_rf_ptp,fgt_SubsidizedHousing_rf_ptp,fgt_UnsuitHouse_rf_ptp,fgt_RepairHouse_rf_ptp,fgt_Indig_rf_ptp,fgt_VisMin_rf_ptp,fgt_Black_rf_ptp,fgt_Imm1980_21_rf_ptp,fgt_Imm2016_21_rf_ptp,fgt_Refugees_rf_ptp,fgt_NoEngFr_rf_ptp,fgt_F60_MinCommute_rf_ptp,fgt_F0_14_rf_ptop,fgt_F65__rf_ptop,fgt_SingleParentFamilies_rf_ptop,fgt_LICO_at_rf_ptop,fgt_Unemployed_rf_ptop,fgt_F30__IncomeToHousing_rf_ptop,fgt_SubsidizedHousing_rf_ptop,fgt_UnsuitHouse_rf_ptop,fgt_RepairHouse_rf_ptop,fgt_Indig_rf_ptop,fgt_VisMin_rf_ptop,fgt_Black_rf_ptop,fgt_Imm1980_21_rf_ptop,fgt_Imm2016_21_rf_ptop,fgt_Refugees_rf_ptop,fgt_NoEngFr_rf_ptop,fgt_F60_MinCommute_rf_ptop,fgt_F0_14_ef_cyc,fgt_F65__ef_cyc,fgt_SingleParentFamilies_ef_cyc,fgt_LICO_at_ef_cyc,fgt_Unemployed_ef_cyc,fgt_F30__IncomeToHousing_ef_cyc,fgt_SubsidizedHousing_ef_cyc,fgt_UnsuitHouse_ef_cyc,fgt_RepairHouse_ef_cyc,fgt_Indig_ef_cyc,fgt_VisMin_ef_cyc,fgt_Black_ef_cyc,fgt_Imm1980_21_ef_cyc,fgt_Imm2016_21_ef_cyc,fgt_Refugees_ef_cyc,fgt_NoEngFr_ef_cyc,fgt_F60_MinCommute_ef_cyc,fgt_F0_14_ef_wlk,fgt_F65__ef_wlk,fgt_SingleParentFamilies_ef_wlk,fgt_LICO_at_ef_wlk,fgt_Unemployed_ef_wlk,fgt_F30__IncomeToHousing_ef_wlk,fgt_SubsidizedHousing_ef_wlk,fgt_UnsuitHouse_ef_wlk,fgt_RepairHouse_ef_wlk,fgt_Indig_ef_wlk,fgt_VisMin_ef_wlk,fgt_Black_ef_wlk,fgt_Imm1980_21_ef_wlk,fgt_Imm2016_21_ef_wlk,fgt_Refugees_ef_wlk,fgt_NoEngFr_ef_wlk,fgt_F60_MinCommute_ef_wlk,fgt_F0_14_ef_ptp,fgt_F65__ef_ptp,fgt_SingleParentFamilies_ef_ptp,fgt_LICO_at_ef_ptp,fgt_Unemployed_ef_ptp,fgt_F30__IncomeToHousing_ef_ptp,fgt_SubsidizedHousing_ef_ptp,fgt_UnsuitHouse_ef_ptp,fgt_RepairHouse_ef_ptp,fgt_Indig_ef_ptp,fgt_VisMin_ef_ptp,fgt_Black_ef_ptp,fgt_Imm1980_21_ef_ptp,fgt_Imm2016_21_ef_ptp,fgt_Refugees_ef_ptp,fgt_NoEngFr_ef_ptp,fgt_F60_MinCommute_ef_ptp,fgt_F0_14_ef_ptop,fgt_F65__ef_ptop,fgt_SingleParentFamilies_ef_ptop,fgt_LICO_at_ef_ptop,fgt_Unemployed_ef_ptop,fgt_F30__IncomeToHousing_ef_ptop,fgt_SubsidizedHousing_ef_ptop,fgt_UnsuitHouse_ef_ptop,fgt_RepairHouse_ef_ptop,fgt_Indig_ef_ptop,fgt_VisMin_ef_ptop,fgt_Black_ef_ptop,fgt_Imm1980_21_ef_ptop,fgt_Imm2016_21_ef_ptop,fgt_Refugees_ef_ptop,fgt_NoEngFr_ef_ptop,fgt_F60_MinCommute_ef_ptop,fgt_F0_14_emp_cyc,fgt_F65__emp_cyc,fgt_SingleParentFamilies_emp_cyc,fgt_LICO_at_emp_cyc,fgt_Unemployed_emp_cyc,fgt_F30__IncomeToHousing_emp_cyc,fgt_SubsidizedHousing_emp_cyc,fgt_UnsuitHouse_emp_cyc,fgt_RepairHouse_emp_cyc,fgt_Indig_emp_cyc,fgt_VisMin_emp_cyc,fgt_Black_emp_cyc,fgt_Imm1980_21_emp_cyc,fgt_Imm2016_21_emp_cyc,fgt_Refugees_emp_cyc,fgt_NoEngFr_emp_cyc,fgt_F60_MinCommute_emp_cyc,fgt_F0_14_emp_wlk,fgt_F65__emp_wlk,fgt_SingleParentFamilies_emp_wlk,fgt_LICO_at_emp_wlk,fgt_Unemployed_emp_wlk,fgt_F30__IncomeToHousing_emp_wlk,fgt_SubsidizedHousing_emp_wlk,fgt_UnsuitHouse_emp_wlk,fgt_RepairHouse_emp_wlk,fgt_Indig_emp_wlk,fgt_VisMin_emp_wlk,fgt_Black_emp_wlk,fgt_Imm1980_21_emp_wlk,fgt_Imm2016_21_emp_wlk,fgt_Refugees_emp_wlk,fgt_NoEngFr_emp_wlk,fgt_F60_MinCommute_emp_wlk,fgt_F0_14_emp_ptp,fgt_F65__emp_ptp,fgt_SingleParentFamilies_emp_ptp,fgt_LICO_at_emp_ptp,fgt_Unemployed_emp_ptp,fgt_F30__IncomeToHousing_emp_ptp,fgt_SubsidizedHousing_emp_ptp,fgt_UnsuitHouse_emp_ptp,fgt_RepairHouse_emp_ptp,fgt_Indig_emp_ptp,fgt_VisMin_emp_ptp,fgt_Black_emp_ptp,fgt_Imm1980_21_emp_ptp,fgt_Imm2016_21_emp_ptp,fgt_Refugees_emp_ptp,fgt_NoEngFr_emp_ptp,fgt_F60_MinCommute_emp_ptp,fgt_F0_14_emp_ptop,fgt_F65__emp_ptop,fgt_SingleParentFamilies_emp_ptop,fgt_LICO_at_emp_ptop,fgt_Unemployed_emp_ptop,fgt_F30__IncomeToHousing_emp_ptop,fgt_SubsidizedHousing_emp_ptop,fgt_UnsuitHouse_emp_ptop,fgt_RepairHouse_emp_ptop,fgt_Indig_emp_ptop,fgt_VisMin_emp_ptop,fgt_Black_emp_ptop,fgt_Imm1980_21_emp_ptop,fgt_Imm2016_21_emp_ptop,fgt_Refugees_emp_ptop,fgt_NoEngFr_emp_ptop,fgt_F60_MinCommute_emp_ptop,fgt_F0_14_ps_cyc,fgt_F65__ps_cyc,fgt_SingleParentFamilies_ps_cyc,fgt_LICO_at_ps_cyc,fgt_Unemployed_ps_cyc,fgt_F30__IncomeToHousing_ps_cyc,fgt_SubsidizedHousing_ps_cyc,fgt_UnsuitHouse_ps_cyc,fgt_RepairHouse_ps_cyc,fgt_Indig_ps_cyc,fgt_VisMin_ps_cyc,fgt_Black_ps_cyc,fgt_Imm1980_21_ps_cyc,fgt_Imm2016_21_ps_cyc,fgt_Refugees_ps_cyc,fgt_NoEngFr_ps_cyc,fgt_F60_MinCommute_ps_cyc,fgt_F0_14_ps_wlk,fgt_F65__ps_wlk,fgt_SingleParentFamilies_ps_wlk,fgt_LICO_at_ps_wlk,fgt_Unemployed_ps_wlk,fgt_F30__IncomeToHousing_ps_wlk,fgt_SubsidizedHousing_ps_wlk,fgt_UnsuitHouse_ps_wlk,fgt_RepairHouse_ps_wlk,fgt_Indig_ps_wlk,fgt_VisMin_ps_wlk,fgt_Black_ps_wlk,fgt_Imm1980_21_ps_wlk,fgt_Imm2016_21_ps_wlk,fgt_Refugees_ps_wlk,fgt_NoEngFr_ps_wlk,fgt_F60_MinCommute_ps_wlk,fgt_F0_14_ps_ptp,fgt_F65__ps_ptp,fgt_SingleParentFamilies_ps_ptp,fgt_LICO_at_ps_ptp,fgt_Unemployed_ps_ptp,fgt_F30__IncomeToHousing_ps_ptp,fgt_SubsidizedHousing_ps_ptp,fgt_UnsuitHouse_ps_ptp,fgt_RepairHouse_ps_ptp,fgt_Indig_ps_ptp,fgt_VisMin_ps_ptp,fgt_Black_ps_ptp,fgt_Imm1980_21_ps_ptp,fgt_Imm2016_21_ps_ptp,fgt_Refugees_ps_ptp,fgt_NoEngFr_ps_ptp,fgt_F60_MinCommute_ps_ptp,fgt_F0_14_ps_ptop,fgt_F65__ps_ptop,fgt_SingleParentFamilies_ps_ptop,fgt_LICO_at_ps_ptop,fgt_Unemployed_ps_ptop,fgt_F30__IncomeToHousing_ps_ptop,fgt_SubsidizedHousing_ps_ptop,fgt_UnsuitHouse_ps_ptop,fgt_RepairHouse_ps_ptop,fgt_Indig_ps_ptop,fgt_VisMin_ps_ptop,fgt_Black_ps_ptop,fgt_Imm1980_21_ps_ptop,fgt_Imm2016_21_ps_ptop,fgt_Refugees_ps_ptop,fgt_NoEngFr_ps_ptop,fgt_F60_MinCommute_ps_ptop,fgt_F0_14_hf_cyc,fgt_F65__hf_cyc,fgt_SingleParentFamilies_hf_cyc,fgt_LICO_at_hf_cyc,fgt_Unemployed_hf_cyc,fgt_F30__IncomeToHousing_hf_cyc,fgt_SubsidizedHousing_hf_cyc,fgt_UnsuitHouse_hf_cyc,fgt_RepairHouse_hf_cyc,fgt_Indig_hf_cyc,fgt_VisMin_hf_cyc,fgt_Black_hf_cyc,fgt_Imm1980_21_hf_cyc,fgt_Imm2016_21_hf_cyc,fgt_Refugees_hf_cyc,fgt_NoEngFr_hf_cyc,fgt_F60_MinCommute_hf_cyc,fgt_F0_14_hf_wlk,fgt_F65__hf_wlk,fgt_SingleParentFamilies_hf_wlk,fgt_LICO_at_hf_wlk,fgt_Unemployed_hf_wlk,fgt_F30__IncomeToHousing_hf_wlk,fgt_SubsidizedHousing_hf_wlk,fgt_UnsuitHouse_hf_wlk,fgt_RepairHouse_hf_wlk,fgt_Indig_hf_wlk,fgt_VisMin_hf_wlk,fgt_Black_hf_wlk,fgt_Imm1980_21_hf_wlk,fgt_Imm2016_21_hf_wlk,fgt_Refugees_hf_wlk,fgt_NoEngFr_hf_wlk,fgt_F60_MinCommute_hf_wlk,fgt_F0_14_hf_ptp,fgt_F65__hf_ptp,fgt_SingleParentFamilies_hf_ptp,fgt_LICO_at_hf_ptp,fgt_Unemployed_hf_ptp,fgt_F30__IncomeToHousing_hf_ptp,fgt_SubsidizedHousing_hf_ptp,fgt_UnsuitHouse_hf_ptp,fgt_RepairHouse_hf_ptp,fgt_Indig_hf_ptp,fgt_VisMin_hf_ptp,fgt_Black_hf_ptp,fgt_Imm1980_21_hf_ptp,fgt_Imm2016_21_hf_ptp,fgt_Refugees_hf_ptp,fgt_NoEngFr_hf_ptp,fgt_F60_MinCommute_hf_ptp,fgt_F0_14_hf_ptop,fgt_F65__hf_ptop,fgt_SingleParentFamilies_hf_ptop,fgt_LICO_at_hf_ptop,fgt_Unemployed_hf_ptop,fgt_F30__IncomeToHousing_hf_ptop,fgt_SubsidizedHousing_hf_ptop,fgt_UnsuitHouse_hf_ptop,fgt_RepairHouse_hf_ptop,fgt_Indig_hf_ptop,fgt_VisMin_hf_ptop,fgt_Black_hf_ptop,fgt_Imm1980_21_hf_ptop,fgt_Imm2016_21_hf_ptop,fgt_Refugees_hf_ptop,fgt_NoEngFr_hf_ptop,fgt_F60_MinCommute_hf_ptop,fgt_F0_14_caf_cyc,fgt_F65__caf_cyc,fgt_SingleParentFamilies_caf_cyc,fgt_LICO_at_caf_cyc,fgt_Unemployed_caf_cyc,fgt_F30__IncomeToHousing_caf_cyc,fgt_SubsidizedHousing_caf_cyc,fgt_UnsuitHouse_caf_cyc,fgt_RepairHouse_caf_cyc,fgt_Indig_caf_cyc,fgt_VisMin_caf_cyc,fgt_Black_caf_cyc,fgt_Imm1980_21_caf_cyc,fgt_Imm2016_21_caf_cyc,fgt_Refugees_caf_cyc,fgt_NoEngFr_caf_cyc,fgt_F60_MinCommute_caf_cyc,fgt_F0_14_caf_wlk,fgt_F65__caf_wlk,fgt_SingleParentFamilies_caf_wlk,fgt_LICO_at_caf_wlk,fgt_Unemployed_caf_wlk,fgt_F30__IncomeToHousing_caf_wlk,fgt_SubsidizedHousing_caf_wlk,fgt_UnsuitHouse_caf_wlk,fgt_RepairHouse_caf_wlk,fgt_Indig_caf_wlk,fgt_VisMin_caf_wlk,fgt_Black_caf_wlk,fgt_Imm1980_21_caf_wlk,fgt_Imm2016_21_caf_wlk,fgt_Refugees_caf_wlk,fgt_NoEngFr_caf_wlk,fgt_F60_MinCommute_caf_wlk,fgt_F0_14_caf_ptp,fgt_F65__caf_ptp,fgt_SingleParentFamilies_caf_ptp,fgt_LICO_at_caf_ptp,fgt_Unemployed_caf_ptp,fgt_F30__IncomeToHousing_caf_ptp,fgt_SubsidizedHousing_caf_ptp,fgt_UnsuitHouse_caf_ptp,fgt_RepairHouse_caf_ptp,fgt_Indig_caf_ptp,fgt_VisMin_caf_ptp,fgt_Black_caf_ptp,fgt_Imm1980_21_caf_ptp,fgt_Imm2016_21_caf_ptp,fgt_Refugees_caf_ptp,fgt_NoEngFr_caf_ptp,fgt_F60_MinCommute_caf_ptp,fgt_F0_14_caf_ptop,fgt_F65__caf_ptop,fgt_SingleParentFamilies_caf_ptop,fgt_LICO_at_caf_ptop,fgt_Unemployed_caf_ptop,fgt_F30__IncomeToHousing_caf_ptop,fgt_SubsidizedHousing_caf_ptop,fgt_UnsuitHouse_caf_ptop,fgt_RepairHouse_caf_ptop,fgt_Indig_caf_ptop,fgt_VisMin_caf_ptop,fgt_Black_caf_ptop,fgt_Imm1980_21_caf_ptop,fgt_Imm2016_21_caf_ptop,fgt_Refugees_caf_ptop,fgt_NoEngFr_caf_ptop,fgt_F60_MinCommute_caf_ptop,fgt_F0_14_g1_cyc,fgt_F65__g1_cyc,fgt_SingleParentFamilies_g1_cyc,fgt_LICO_at_g1_cyc,fgt_Unemployed_g1_cyc,fgt_F30__IncomeToHousing_g1_cyc,fgt_SubsidizedHousing_g1_cyc,fgt_UnsuitHouse_g1_cyc,fgt_RepairHouse_g1_cyc,fgt_Indig_g1_cyc,fgt_VisMin_g1_cyc,fgt_Black_g1_cyc,fgt_Imm1980_21_g1_cyc,fgt_Imm2016_21_g1_cyc,fgt_Refugees_g1_cyc,fgt_NoEngFr_g1_cyc,fgt_F60_MinCommute_g1_cyc,fgt_F0_14_g1_wlk,fgt_F65__g1_wlk,fgt_SingleParentFamilies_g1_wlk,fgt_LICO_at_g1_wlk,fgt_Unemployed_g1_wlk,fgt_F30__IncomeToHousing_g1_wlk,fgt_SubsidizedHousing_g1_wlk,fgt_UnsuitHouse_g1_wlk,fgt_RepairHouse_g1_wlk,fgt_Indig_g1_wlk,fgt_VisMin_g1_wlk,fgt_Black_g1_wlk,fgt_Imm1980_21_g1_wlk,fgt_Imm2016_21_g1_wlk,fgt_Refugees_g1_wlk,fgt_NoEngFr_g1_wlk,fgt_F60_MinCommute_g1_wlk,fgt_F0_14_g1_ptp,fgt_F65__g1_ptp,fgt_SingleParentFamilies_g1_ptp,fgt_LICO_at_g1_ptp,fgt_Unemployed_g1_ptp,fgt_F30__IncomeToHousing_g1_ptp,fgt_SubsidizedHousing_g1_ptp,fgt_UnsuitHouse_g1_ptp,fgt_RepairHouse_g1_ptp,fgt_Indig_g1_ptp,fgt_VisMin_g1_ptp,fgt_Black_g1_ptp,fgt_Imm1980_21_g1_ptp,fgt_Imm2016_21_g1_ptp,fgt_Refugees_g1_ptp,fgt_NoEngFr_g1_ptp,fgt_F60_MinCommute_g1_ptp,fgt_F0_14_g1_ptop,fgt_F65__g1_ptop,fgt_SingleParentFamilies_g1_ptop,fgt_LICO_at_g1_ptop,fgt_Unemployed_g1_ptop,fgt_F30__IncomeToHousing_g1_ptop,fgt_SubsidizedHousing_g1_ptop,fgt_UnsuitHouse_g1_ptop,fgt_RepairHouse_g1_ptop,fgt_Indig_g1_ptop,fgt_VisMin_g1_ptop,fgt_Black_g1_ptop,fgt_Imm1980_21_g1_ptop,fgt_Imm2016_21_g1_ptop,fgt_Refugees_g1_ptop,fgt_NoEngFr_g1_ptop,fgt_F60_MinCommute_g1_ptop,fgt_F0_14_g3_cyc,fgt_F65__g3_cyc,fgt_SingleParentFamilies_g3_cyc,fgt_LICO_at_g3_cyc,fgt_Unemployed_g3_cyc,fgt_F30__IncomeToHousing_g3_cyc,fgt_SubsidizedHousing_g3_cyc,fgt_UnsuitHouse_g3_cyc,fgt_RepairHouse_g3_cyc,fgt_Indig_g3_cyc,fgt_VisMin_g3_cyc,fgt_Black_g3_cyc,fgt_Imm1980_21_g3_cyc,fgt_Imm2016_21_g3_cyc,fgt_Refugees_g3_cyc,fgt_NoEngFr_g3_cyc,fgt_F60_MinCommute_g3_cyc,fgt_F0_14_g3_wlk,fgt_F65__g3_wlk,fgt_SingleParentFamilies_g3_wlk,fgt_LICO_at_g3_wlk,fgt_Unemployed_g3_wlk,fgt_F30__IncomeToHousing_g3_wlk,fgt_SubsidizedHousing_g3_wlk,fgt_UnsuitHouse_g3_wlk,fgt_RepairHouse_g3_wlk,fgt_Indig_g3_wlk,fgt_VisMin_g3_wlk,fgt_Black_g3_wlk,fgt_Imm1980_21_g3_wlk,fgt_Imm2016_21_g3_wlk,fgt_Refugees_g3_wlk,fgt_NoEngFr_g3_wlk,fgt_F60_MinCommute_g3_wlk,fgt_F0_14_g3_ptp,fgt_F65__g3_ptp,fgt_SingleParentFamilies_g3_ptp,fgt_LICO_at_g3_ptp,fgt_Unemployed_g3_ptp,fgt_F30__IncomeToHousing_g3_ptp,fgt_SubsidizedHousing_g3_ptp,fgt_UnsuitHouse_g3_ptp,fgt_RepairHouse_g3_ptp,fgt_Indig_g3_ptp,fgt_VisMin_g3_ptp,fgt_Black_g3_ptp,fgt_Imm1980_21_g3_ptp,fgt_Imm2016_21_g3_ptp,fgt_Refugees_g3_ptp,fgt_NoEngFr_g3_ptp,fgt_F60_MinCommute_g3_ptp,fgt_F0_14_g3_ptop,fgt_F65__g3_ptop,fgt_SingleParentFamilies_g3_ptop,fgt_LICO_at_g3_ptop,fgt_Unemployed_g3_ptop,fgt_F30__IncomeToHousing_g3_ptop,fgt_SubsidizedHousing_g3_ptop,fgt_UnsuitHouse_g3_ptop,fgt_RepairHouse_g3_ptop,fgt_Indig_g3_ptop,fgt_VisMin_g3_ptop,fgt_Black_g3_ptop,fgt_Imm1980_21_g3_ptop,fgt_Imm2016_21_g3_ptop,fgt_Refugees_g3_ptop,fgt_NoEngFr_g3_ptop,fgt_F60_MinCommute_g3_ptop,fgt_F0_14_g5_cyc,fgt_F65__g5_cyc,fgt_SingleParentFamilies_g5_cyc,fgt_LICO_at_g5_cyc,fgt_Unemployed_g5_cyc,fgt_F30__IncomeToHousing_g5_cyc,fgt_SubsidizedHousing_g5_cyc,fgt_UnsuitHouse_g5_cyc,fgt_RepairHouse_g5_cyc,fgt_Indig_g5_cyc,fgt_VisMin_g5_cyc,fgt_Black_g5_cyc,fgt_Imm1980_21_g5_cyc,fgt_Imm2016_21_g5_cyc,fgt_Refugees_g5_cyc,fgt_NoEngFr_g5_cyc,fgt_F60_MinCommute_g5_cyc,fgt_F0_14_g5_wlk,fgt_F65__g5_wlk,fgt_SingleParentFamilies_g5_wlk,fgt_LICO_at_g5_wlk,fgt_Unemployed_g5_wlk,fgt_F30__IncomeToHousing_g5_wlk,fgt_SubsidizedHousing_g5_wlk,fgt_UnsuitHouse_g5_wlk,fgt_RepairHouse_g5_wlk,fgt_Indig_g5_wlk,fgt_VisMin_g5_wlk,fgt_Black_g5_wlk,fgt_Imm1980_21_g5_wlk,fgt_Imm2016_21_g5_wlk,fgt_Refugees_g5_wlk,fgt_NoEngFr_g5_wlk,fgt_F60_MinCommute_g5_wlk,fgt_F0_14_g5_ptp,fgt_F65__g5_ptp,fgt_SingleParentFamilies_g5_ptp,fgt_LICO_at_g5_ptp,fgt_Unemployed_g5_ptp,fgt_F30__IncomeToHousing_g5_ptp,fgt_SubsidizedHousing_g5_ptp,fgt_UnsuitHouse_g5_ptp,fgt_RepairHouse_g5_ptp,fgt_Indig_g5_ptp,fgt_VisMin_g5_ptp,fgt_Black_g5_ptp,fgt_Imm1980_21_g5_ptp,fgt_Imm2016_21_g5_ptp,fgt_Refugees_g5_ptp,fgt_NoEngFr_g5_ptp,fgt_F60_MinCommute_g5_ptp,fgt_F0_14_g5_ptop,fgt_F65__g5_ptop,fgt_SingleParentFamilies_g5_ptop,fgt_LICO_at_g5_ptop,fgt_Unemployed_g5_ptop,fgt_F30__IncomeToHousing_g5_ptop,fgt_SubsidizedHousing_g5_ptop,fgt_UnsuitHouse_g5_ptop,fgt_RepairHouse_g5_ptop,fgt_Indig_g5_ptop,fgt_VisMin_g5_ptop,fgt_Black_g5_ptop,fgt_Imm1980_21_g5_ptop,fgt_Imm2016_21_g5_ptop,fgt_Refugees_g5_ptop,fgt_NoEngFr_g5_ptop,fgt_F60_MinCommute_g5_ptop
10001,0.2832699619771863,0.2322630761263594,0.2132132132132132,0.10534274193548387,0.24049586776859505,0.17253839205058719,0.016568047337278107,0.12195121951219512,0.18445121951219512,0.22765469824293355,0.03680468423253869,0.025522041763341066,0.06108442004118051,0.023157894736842106,0.0,0.038834951456310676,0.3307291666666667,0.2658428390367554,0.24792853443811497,0.22762762762762762,0.125,0.2516528925619835,0.2032520325203252,0.03431952662721893,0.15040650406504066,0.18445121951219512,0.23147440794499619,0.08030112923462986,0.08584686774941995,0.11050102951269733,0.0863157894736842,0.0411522633744856,0.04854368932038835,0.3359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29626108998732575,0.22125841532884516,0.2042042042042042,0.10735887096774194,0.24338842975206612,0.1800662451068955,0.016568047337278107,0.11382113821138211,0.18140243902439024,0.2643239113827349,0.03805938937682978,0.04176334106728538,0.059025394646533974,0.04,0.0,0.04854368932038835,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2835868187579214,0.2358881408596582,0.21021021021021022,0.10685483870967742,0.24917355371900826,0.17163504968383017,0.016568047337278107,0.11382113821138211,0.18140243902439024,0.23682200152788388,0.03513174404015056,0.025522041763341066,0.060398078242964996,0.023157894736842106,0.0,0.038834951456310676,0.3307291666666667,0.28929024081115334,0.2286380113930606,0.209009009009009,0.09727822580645161,0.23553719008264462,0.16501053899427884,0.01301775147928994,0.11788617886178862,0.19207317073170732,0.24293353705118412,0.0451693851944793,0.02088167053364269,0.0851063829787234,0.029473684210526315,0.0,0.02912621359223301,0.3671875,0.28152724968314324,0.23485240807871569,0.209009009009009,0.10887096774193548,0.24049586776859505,0.17073170731707318,0.016568047337278107,0.10569105691056911,0.1524390243902439,0.24064171122994651,0.037222919280635716,0.04640371229698376,0.06520247083047358,0.02526315789473684,0.0,0.038834951456310676,0.3229166666666667,0.2840621039290241,0.236017607457276,0.2006006006006006,0.10433467741935484,0.2413223140495868,0.16501053899427884,0.016568047337278107,0.1016260162601626,0.1676829268292683,0.24064171122994651,0.040987034713508994,0.030162412993039442,0.06726149622512011,0.023157894736842106,0.0,0.038834951456310676,0.3229166666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2696451204055767,0.2322630761263594,0.21081081081081082,0.1063508064516129,0.24586776859504134,0.1674194519722975,0.016568047337278107,0.10569105691056911,0.16158536585365854,0.22077922077922077,0.03094939355918026,0.025522041763341066,0.050102951269732326,0.01263157894736842,0.0,0.02912621359223301,0.2890625,0.2843789607097592,0.23096841015018124,0.21561561561561562,0.1063508064516129,0.25330578512396695,0.17223727792833485,0.01301775147928994,0.11788617886178862,0.1722560975609756,0.23911382734912145,0.03847762442492681,0.02088167053364269,0.07000686341798215,0.029473684210526315,0.0,0.019417475728155338,0.3203125,0.28612167300380226,0.22721387881926464,0.206006006006006,0.11038306451612903,0.2396694214876033,0.16892502258355918,0.016568047337278107,0.11382113821138211,0.1676829268292683,0.24293353705118412,0.033877038895859475,0.030162412993039442,0.05490734385724091,0.01263157894736842,0.0,0.02912621359223301,0.3046875,0.28738910012674274,0.22773174520973588,0.2012012012012012,0.10786290322580645,0.24049586776859505,0.1656127672387835,0.016568047337278107,0.10569105691056911,0.17073170731707318,0.23376623376623376,0.03554997908824759,0.030162412993039442,0.05833905284831846,0.01263157894736842,0.0,0.02912621359223301,0.3125,0.30164765525982257,0.21077162092180218,0.21081081081081082,0.10786290322580645,0.24380165289256198,0.1818729298404095,0.007100591715976331,0.13008130081300814,0.1524390243902439,0.26508785332314744,0.04684232538686742,0.02088167053364269,0.0727522306108442,0.05473684210526316,0.0,0.05825242718446602,0.4088541666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2582382762991128,0.24093733816675297,0.22402402402402402,0.18548387096774194,0.2384297520661157,0.21439325504366155,0.1502958579881657,0.16260162601626016,0.2698170731707317,0.23758594346829642,0.10790464240903387,0.06960556844547564,0.14275909402882636,0.09894736842105263,0.0411522633744856,0.07766990291262135,0.2734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
